SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC40934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40940,0,5,0,0,0,6,16,14,34,314,359,21,695,51,35,85,778,495,12,1290
SSC40941,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,3,0,4
SSC40942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40943,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,0,8
SSC40944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40951,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,8
SSC40952,0,0,0,0,0,0,0,0,0,15,11,0,22,5,0,5,32,14,0,41
SSC40953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC40954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40956,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,12,3,0,13
SSC40957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40962,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC40963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40966,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,8
SSC40967,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,0,0,5
SSC40968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40970,0,0,0,0,0,0,3,5,7,59,57,13,128,14,14,28,152,130,3,292
SSC40971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11
SSC40972,0,0,0,0,0,0,4,7,5,88,101,12,196,16,18,30,228,168,6,403
SSC40973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40979,0,3,0,0,0,3,15,6,27,146,183,23,351,41,29,72,428,365,9,801
SSC40980,0,0,0,0,0,0,0,0,0,9,13,0,16,4,6,7,27,13,0,43
SSC40981,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,5
SSC40982,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40984,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,6
SSC40985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40986,0,0,0,0,0,0,0,0,0,13,7,0,20,0,0,0,23,9,0,33
SSC40987,0,0,0,0,0,0,0,0,0,7,7,3,18,0,0,0,18,3,0,19
SSC40988,0,0,0,0,0,0,0,0,0,3,8,0,10,0,3,0,15,11,0,20
SSC40989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40990,0,0,0,0,0,0,0,0,0,31,18,0,52,0,0,3,56,21,0,74
SSC40991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40994,0,0,0,0,0,0,0,0,0,28,16,0,50,0,0,4,47,16,0,66
SSC40995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40996,0,3,0,0,0,3,0,0,8,67,72,8,149,3,3,8,157,56,0,220
SSC40997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40998,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,4
SSC40999,0,0,0,0,0,0,0,0,0,7,3,0,7,0,0,0,7,19,0,27
SSC41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41001,0,0,0,0,0,0,0,0,0,9,4,0,11,0,0,0,11,10,0,23
SSC41002,0,0,0,0,0,3,0,0,8,60,63,7,123,3,7,11,131,65,3,205
SSC41003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,13
SSC41005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC41007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41008,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,6,0,5
SSC41009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41010,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3
SSC41011,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC41012,0,0,0,0,0,0,0,3,3,14,13,0,21,0,0,0,19,22,3,43
SSC41013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41014,0,0,0,0,0,0,0,0,0,15,11,0,24,0,0,0,28,29,0,60
SSC41015,0,0,0,0,0,0,0,0,0,19,8,0,27,0,0,0,27,3,0,30
SSC41016,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6
SSC41017,0,0,0,0,0,0,0,0,0,9,11,0,29,6,4,11,32,28,0,60
SSC41018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41020,0,4,0,0,0,4,3,0,9,77,60,4,145,4,3,6,153,89,0,238
SSC41021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41024,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC41025,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,6
SSC41026,0,0,0,0,0,0,3,3,6,46,55,3,103,10,9,18,121,127,4,251
SSC41027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41028,0,0,0,0,0,0,0,0,0,7,21,3,33,3,0,3,32,25,0,61
SSC41029,0,0,0,0,0,0,0,0,0,54,33,0,97,0,3,9,99,38,0,138
SSC41030,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,11,14,0,24
SSC41031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41032,0,0,0,0,0,0,0,0,3,23,17,3,42,0,0,0,40,22,0,69
SSC41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41034,0,0,0,0,0,0,4,0,7,80,54,8,146,8,8,14,159,60,0,212
SSC41035,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,8,0,10
SSC41036,0,0,0,0,0,0,3,0,3,37,27,3,65,0,0,3,69,40,0,105
SSC41037,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC41038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41040,0,0,0,0,0,0,0,0,0,8,3,0,11,0,0,3,8,10,0,21
SSC41041,0,0,0,3,0,0,4,0,5,47,29,4,78,4,7,15,94,108,0,204
SSC41042,0,0,0,0,0,0,0,0,0,92,53,5,143,3,8,9,154,45,0,203
SSC41043,0,0,0,0,0,0,0,0,0,7,3,0,10,0,0,0,10,9,0,15
SSC41044,0,0,0,0,0,0,0,0,3,84,63,10,160,7,7,11,169,54,0,221
SSC41045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41046,0,0,0,0,0,0,0,0,0,26,27,0,60,0,0,0,58,35,0,94
SSC41047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41049,0,0,0,0,0,0,3,0,3,79,56,11,150,5,3,8,156,67,0,225
SSC41050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41052,0,0,0,0,0,0,3,0,4,46,42,4,89,3,5,7,95,39,0,133
SSC41053,0,3,0,0,0,3,3,4,6,32,38,5,77,5,3,11,84,58,4,141
SSC41054,0,0,0,0,0,0,0,0,0,11,8,3,30,0,0,0,27,10,0,38
SSC41055,0,0,0,0,0,0,0,0,0,56,39,3,90,6,3,6,100,63,3,164
SSC41056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41057,0,0,0,0,0,0,0,0,0,63,35,0,96,8,6,13,110,74,0,182
SSC41058,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0
SSC41059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41061,0,0,0,0,0,0,0,0,0,15,22,0,36,0,0,4,39,30,0,71
SSC41062,0,0,0,0,0,0,0,3,4,50,53,4,107,3,0,6,112,55,3,176
SSC41063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41065,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,7,11,0,19
SSC41066,0,0,0,0,0,0,0,0,0,24,20,3,51,3,0,5,51,10,0,66
SSC41067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8
SSC41069,0,0,0,0,0,0,0,0,0,4,6,0,9,0,0,0,9,7,0,13
SSC41070,0,0,0,0,0,0,3,0,3,41,28,3,71,6,3,8,72,59,0,136
SSC41071,0,0,0,0,0,0,0,3,3,32,43,3,82,0,3,10,87,94,4,191
SSC41072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41074,0,0,0,0,0,0,0,0,0,8,4,0,15,0,0,0,15,13,0,26
SSC41075,0,0,0,0,0,0,0,0,0,10,3,0,15,0,0,0,15,9,0,19
SSC41076,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,4,3,0,12
SSC41077,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,7
SSC41078,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
SSC41079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41082,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,7,0,10
SSC41083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41084,0,0,0,0,0,0,0,0,0,19,26,0,44,0,0,3,51,33,0,84
SSC41085,0,3,0,0,0,3,3,0,6,84,90,8,184,10,10,19,204,136,0,349
SSC41086,0,3,0,0,0,3,3,0,5,45,41,3,98,9,10,18,114,99,0,210
SSC41087,0,0,0,0,0,0,0,0,3,35,44,4,83,3,3,8,90,74,0,165
SSC41088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41089,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,0,9
SSC41090,0,0,0,0,0,0,0,7,7,103,59,6,171,6,9,13,189,101,6,292
SSC41091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41092,0,3,0,0,0,4,18,8,30,200,179,24,407,33,31,64,470,449,15,932
SSC41093,3,3,0,0,0,7,9,3,15,277,235,23,533,42,38,74,605,440,6,1054
SSC41094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41097,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,7,0,13
SSC41098,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,4
SSC41099,0,0,0,0,0,0,0,0,0,11,13,0,24,0,0,6,23,8,0,30
SSC41100,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,3,0,3
SSC41101,0,0,0,0,0,0,0,0,0,32,34,0,74,3,4,10,83,65,5,149
SSC41102,0,0,0,0,0,0,0,0,5,77,43,0,127,4,5,3,127,52,0,179
SSC41103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41104,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,4
SSC41105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41107,0,3,0,0,0,3,0,0,4,29,27,4,64,3,0,4,65,36,0,102
SSC41108,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6
SSC41109,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3
SSC41110,0,3,0,0,0,3,0,0,3,33,16,3,49,4,0,4,59,32,0,86
SSC41111,0,0,0,0,0,0,0,0,0,26,16,3,38,0,0,0,45,24,0,64
SSC41112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SSC41113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41120,0,0,0,0,0,0,0,0,0,3,8,0,13,0,3,3,13,10,0,19
SSC41121,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,10,0,10
SSC41122,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,4,4,0,15
SSC41123,0,3,0,0,0,3,3,0,9,55,38,8,98,6,17,21,124,104,3,230
SSC41124,0,0,0,0,0,0,0,0,0,11,25,0,41,0,0,0,41,16,0,55
SSC41125,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,0,9
SSC41126,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,11,0,0,11
SSC41127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SSC41128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41129,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC41130,0,0,0,0,0,0,0,0,3,17,24,0,40,3,5,11,45,43,0,94
SSC41131,0,0,0,0,0,0,0,0,0,24,14,3,39,0,0,3,44,39,0,78
SSC41132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41135,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC41136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41137,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,4,0,12
SSC41138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41143,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SSC41144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41145,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,5
SSC41146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC41147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41149,0,0,0,0,0,0,0,0,0,7,5,0,17,0,0,0,13,4,0,22
SSC41150,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,7,3,6,8
SSC41151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41153,0,3,0,0,0,4,3,0,3,44,43,4,93,7,3,9,105,56,0,157
SSC41154,0,0,0,0,0,0,0,0,4,44,23,0,70,4,3,6,78,63,3,142
SSC41155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7
SSC41159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41160,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SSC41161,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,4
SSC41162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41166,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC41167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41170,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4
SSC41171,0,3,0,0,0,7,3,0,11,90,84,12,183,13,8,26,209,159,5,370
SSC41172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41173,0,0,0,0,0,0,0,3,4,25,12,0,38,3,0,3,47,30,3,76
SSC41174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41175,0,3,0,0,0,5,20,7,30,84,65,9,159,17,18,31,185,195,10,394
SSC41176,0,0,0,0,0,0,3,3,9,44,48,7,100,3,8,10,110,102,5,214
SSC41177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41178,0,0,0,0,0,0,0,0,0,3,8,3,13,0,0,0,18,11,0,29
SSC41179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41180,0,0,0,0,0,0,0,0,0,13,29,0,39,0,0,4,42,23,0,69
SSC41181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41182,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,6,6,0,9
SSC41183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41184,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,3,0,13
SSC41185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41187,0,3,0,0,0,5,18,0,28,141,162,14,316,21,24,42,362,254,6,623
SSC41188,0,0,0,0,0,0,0,0,0,5,10,0,11,0,0,4,16,15,0,33
SSC41189,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,8
SSC41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41191,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,6
SSC41192,0,0,0,0,0,0,0,0,0,52,31,3,87,0,10,10,93,38,0,127
SSC41193,0,0,0,0,0,0,0,0,0,31,37,5,69,6,5,11,78,49,0,133
SSC41194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41195,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3
SSC41196,0,3,0,0,0,3,3,0,5,50,46,0,94,5,11,21,115,95,0,212
SSC41197,0,0,0,0,0,0,3,0,3,21,59,4,81,3,7,14,94,117,0,217
SSC41198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41199,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,10,0,15
SSC41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11
SSC41201,0,0,0,0,0,0,5,0,5,7,7,0,13,3,0,3,18,21,0,34
SSC41202,0,0,0,0,0,0,0,0,0,17,37,3,58,3,3,6,64,34,0,99
SSC41203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41204,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,9
SSC41205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41206,0,0,0,0,0,0,3,0,3,146,100,8,252,8,8,18,271,137,4,410
SSC41207,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,10,3,0,12
SSC41208,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,29,0,38
SSC41209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41218,0,0,0,0,0,0,4,0,4,25,28,3,57,8,0,11,65,48,0,120
SSC41219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41220,0,0,0,0,0,0,0,0,0,13,12,3,23,6,0,6,27,22,0,53
SSC41221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41222,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,0,3
SSC41223,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,3
SSC41224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41227,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,7,0,0,7
SSC41228,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,11,0,9
SSC41229,0,3,0,0,0,3,0,0,3,87,70,7,161,8,8,12,174,73,0,242
SSC41230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41231,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,4
