SSC_CODE_2016,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
SSC41225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,14,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,6,4,3,9,7,6,0,0,35,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
SSC41227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,4,7,5,9,5,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0
SSC41228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0
SSC41229,3,3,3,4,5,6,0,0,27,5,9,15,14,4,0,0,0,54,31,87,74,87,94,71,15,3,473,19,40,29,34,25,20,15,0,180,7,13,11,4,3,3,0,0,38,6,3,10,10,6,3,5,0,42,0,12,11,8,16,3,3,0,53,8,26,38,38,30,24,10,0,180,5,14,24,11,12,3,0,0,73,10,8,13,10,9,3,0,0,47,3,9,8,11,9,12,4,0,41,0,0,0,0,0,0,0,0,0,3,0,4,6,3,4,0,0,23,12,20,18,18,24,12,15,3,123,110,244,263,252,247,171,62,9,1350,3,9,12,10,0,0,0,0,28,0,3,4,0,0,0,0,0,18,3,0,4,0,3,0,0,0,14,0,3,3,0,0,0,0,0,10,5,9,7,0,0,0,0,0,21,12,35,40,47,47,12,8,0,202,12,28,31,27,35,7,5,0,144,16,64
SSC41230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,0,3,0,0,0,0,0,0,8,0,0
SSC41231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,9,4,3,4,12,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0
SSC41232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,23,7,0,0,0,3,7,10,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0
SSC41233,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,16,8,7,10,7,0,0,35,0,9,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,11,30,11,21,13,3,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,4,3,6,0,0,0,19,0,3,0,0,0,0,0,0,10,0,7
SSC41234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,5,4,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,9,11,5,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,0,0,0,7,0,3
SSC41235,0,4,3,3,3,0,0,0,12,6,0,3,0,3,0,0,0,11,13,29,25,27,32,46,25,11,209,9,19,7,4,16,10,10,3,76,0,13,13,8,9,4,7,0,52,3,11,6,4,3,10,0,3,33,0,10,3,3,3,5,3,0,33,5,16,18,13,16,12,3,0,77,6,16,9,6,6,3,0,0,48,3,3,4,3,0,0,0,0,15,5,15,9,9,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,36,31,28,20,27,38,32,22,229,87,165,131,98,121,124,81,42,844,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,6,9,3,0,0,0,0,18,10,30,16,20,26,21,6,3,133,3,19,16,17,20,11,7,4,91,22,39
SSC41236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,14,3,0,0,38,4,3,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,0,4,0,0,0,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,3,6,4,0,0,26,14,21,26,19,33,10,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,0,0,0,21,0,0,3,3,3,0,0,0,9,3,6
SSC41237,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,7,3,3,0,0,20,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,3,3,0,19,9,9,12,19,16,10,3,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,5,0,0,0,12,0,3
SSC41238,0,0,0,5,0,3,0,0,8,0,0,3,0,0,0,0,0,4,4,19,15,26,15,6,3,3,94,0,4,4,10,3,3,0,0,24,0,4,3,16,5,3,0,0,29,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,7,8,5,3,3,0,0,24,0,0,0,0,4,3,0,0,7,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,11,3,6,14,8,10,4,0,58,16,39,53,73,53,35,7,5,282,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,9,6,11,5,5,0,0,32,0,5,3,3,3,10,0,0,35,7,7
SSC41239,4,11,7,0,5,0,0,0,24,0,6,5,3,0,0,0,0,20,7,19,11,15,16,10,6,0,91,0,13,6,4,8,0,0,0,30,4,7,0,3,0,0,0,0,12,4,9,0,0,5,0,0,0,21,0,8,3,3,0,0,0,0,14,7,25,9,3,9,3,0,0,56,0,9,5,6,0,3,0,0,34,0,6,3,0,0,0,0,0,11,3,8,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,23,18,8,13,11,6,6,3,89,63,139,63,56,50,27,16,8,417,0,9,5,0,4,0,0,0,20,0,3,0,0,0,0,0,0,3,0,3,0,4,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,7,3,7,3,0,0,65,0,9,10,7,5,0,6,0,33,11,33
SSC41240,0,6,3,3,3,0,0,0,16,0,19,5,3,4,4,0,0,43,23,78,55,62,55,75,22,6,372,14,45,14,22,19,15,9,0,136,3,6,7,6,0,3,0,0,30,3,5,7,5,4,0,0,3,30,0,16,5,8,8,4,0,0,36,6,39,34,14,15,16,0,0,134,11,23,15,10,15,6,0,0,82,3,10,10,4,3,0,0,0,27,11,11,11,12,3,3,3,0,56,0,0,0,0,0,0,0,0,5,0,4,3,3,4,0,0,0,19,8,22,29,13,6,15,6,10,110,82,284,212,163,151,147,47,21,1105,0,9,3,3,0,0,0,0,14,0,3,0,3,0,0,0,0,9,0,8,3,3,0,5,0,0,22,3,3,0,0,0,0,0,0,6,3,3,4,0,0,0,0,0,6,15,69,28,37,31,16,7,0,203,6,21,18,16,14,15,3,0,100,23,62
SSC41241,0,0,0,3,0,0,0,0,5,0,3,3,0,3,0,0,0,12,10,34,20,28,37,33,20,8,183,4,7,3,8,12,4,7,3,51,0,5,3,0,0,0,0,0,12,0,3,4,4,3,3,0,0,16,3,5,4,4,11,0,0,0,29,3,10,10,11,4,9,3,0,65,0,3,6,8,3,3,3,0,29,3,8,0,0,3,4,0,0,13,4,5,4,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,10,7,3,6,5,4,6,4,3,37,31,96,74,78,78,71,37,15,483,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,13,20,19,19,3,0,104,3,6,6,3,13,3,0,0,31,14,14
SSC41242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,12,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,3,3,3,12,9,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0
SSC41243,0,15,8,4,0,4,0,4,34,9,21,13,6,3,0,0,0,55,14,40,35,42,29,22,15,8,199,14,21,8,9,8,3,4,3,64,0,4,4,0,0,0,0,0,15,0,17,6,4,5,0,0,0,31,0,9,5,3,3,0,0,0,29,12,49,36,20,9,3,0,0,123,5,20,15,20,5,0,0,0,54,4,13,3,6,6,0,0,0,34,3,7,9,9,3,0,0,0,36,0,0,0,0,0,0,0,4,5,0,3,3,0,0,0,0,0,5,13,30,11,12,19,5,10,7,103,73,236,162,125,90,47,32,21,789,3,8,10,4,3,3,0,0,26,6,7,8,3,0,0,0,0,21,0,3,4,7,3,0,5,0,22,0,3,6,0,0,0,0,0,13,0,4,3,0,0,0,0,0,10,7,50,24,28,13,3,0,0,133,3,19,14,13,13,3,0,0,70,30,77
SSC41244,0,7,0,0,8,6,0,0,16,5,14,15,4,0,0,0,0,39,8,73,47,59,37,56,46,14,339,10,36,12,25,11,18,17,3,133,4,4,11,6,0,3,0,0,29,3,3,11,3,7,0,3,0,28,0,9,3,4,7,5,3,3,32,7,19,23,20,13,17,5,4,104,6,16,14,20,13,5,3,0,81,3,11,0,0,0,3,0,0,22,7,10,9,10,3,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,9,17,20,15,4,8,21,15,106,62,216,162,154,113,122,105,37,983,0,4,7,0,0,0,0,0,10,0,3,3,0,0,0,0,0,10,0,10,3,3,4,4,4,3,27,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,12,9,42,30,27,22,24,3,7,159,4,21,26,20,12,12,11,0,95,9,54
SSC41245,0,3,0,3,0,0,0,0,5,0,3,3,0,0,0,0,0,14,4,24,10,8,6,15,5,0,71,0,6,3,4,0,0,0,0,19,0,7,0,0,3,0,0,0,10,0,9,4,4,0,3,0,0,18,0,5,4,0,0,0,0,0,12,14,23,16,7,6,0,0,0,62,0,6,3,3,5,0,0,0,19,3,9,3,0,0,0,0,0,19,0,8,3,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,3,0,4,9,0,0,34,35,110,56,42,33,27,7,0,313,5,5,0,0,0,0,0,0,12,0,5,3,0,0,0,0,0,5,4,4,3,0,0,3,0,0,14,0,3,5,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,4,20,6,0,5,0,0,0,39,0,8,4,3,3,0,0,0,21,8,35
SSC41246,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,9,25,51,51,52,61,53,16,3,310,11,14,8,15,8,15,14,3,80,0,3,5,0,0,0,3,0,15,0,3,10,11,4,3,0,0,32,3,3,0,5,11,4,0,0,23,4,10,4,18,17,8,4,0,64,9,8,4,3,4,5,0,0,37,0,0,0,0,0,0,0,0,10,0,3,4,6,5,0,0,0,31,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,9,15,25,17,23,10,18,11,10,132,68,126,116,145,123,112,52,20,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,3,0,13,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,21,14,23,24,15,5,4,119,4,10,14,9,13,0,3,0,51,10,28
SSC41247,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,8,21,29,23,34,26,26,9,3,175,3,5,3,12,7,5,4,0,43,3,5,4,0,0,0,0,0,15,0,3,9,9,3,0,0,0,21,0,8,3,3,3,3,0,0,21,0,10,13,17,16,9,0,0,58,0,7,4,8,4,3,0,0,24,0,0,0,0,0,0,0,0,3,0,3,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,9,11,15,6,9,4,66,41,65,70,103,83,55,21,7,459,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,14,14,14,12,0,0,79,8,21,10,4,8,3,0,0,54,6,17
SSC41248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,11,21,11,7,4,0,77,0,4,3,7,4,3,0,3,21,0,0,3,0,0,0,3,0,10,0,5,5,0,4,3,0,0,16,0,0,0,0,3,4,0,0,10,0,0,0,4,0,0,0,0,8,0,0,0,7,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,3,6,3,0,25,15,26,31,45,31,29,13,5,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,4,6,3,0,35,4,0,3,3,8,9,0,0,22,0,6
SSC41249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41250,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,3,3,5,4,10,8,14,4,0,57,0,3,0,3,0,4,0,0,17,4,3,3,0,0,0,0,0,17,0,0,4,0,0,0,0,0,16,0,0,0,3,3,3,0,0,10,0,0,0,7,4,5,3,0,26,0,0,0,0,3,3,0,0,4,0,0,0,3,3,0,0,0,7,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,7,7,8,0,41,15,18,24,40,37,52,15,7,205,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,4,6,7,15,14,13,7,0,66,0,9,3,6,7,7,0,0,38,3,6
SSC41251,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,6,12,21,19,16,3,0,81,9,15,8,5,8,3,0,0,50,0,4,4,6,5,0,4,4,31,0,0,4,0,3,3,0,0,10,0,0,0,3,3,5,0,0,11,0,0,0,3,6,0,0,0,9,0,0,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,5,3,4,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,10,13,5,7,3,52,25,34,39,50,67,44,17,14,281,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,0,0,10,9,15,3,46,0,3,8,4,7,14,5,0,41,3,12
