SSC_CODE_2016,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
SSC41336,0,0,0,0,6,6,0,6,6,3,10,14,3,27,33,0,13,12,21,5,26,12,7,17,15,0,13,19,0,18,7,0,5,3,0,5,11,0,11,9,0,9,3,0,3,0,0,0,0,0,0,14,0,14,0,3,3,121,83,204
SSC41337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,13,6,22
SSC41338,0,4,4,0,4,5,3,12,11,3,25,26,25,55,80,22,12,29,37,14,52,24,13,35,31,24,52,23,8,32,23,5,25,13,3,13,17,3,23,5,0,9,6,0,6,0,0,0,3,0,3,27,3,32,3,12,18,256,196,451
SSC41339,6,15,23,9,14,20,16,40,50,5,57,67,15,178,194,21,103,127,55,75,132,63,75,141,119,79,198,87,47,137,65,44,107,88,34,130,173,35,206,146,4,149,84,6,89,61,18,81,221,3,223,127,16,148,9,50,64,1375,901,2275
SSC41340,9,7,12,0,3,7,7,13,15,3,39,46,19,61,81,12,45,56,43,21,63,43,43,86,48,21,74,51,32,85,55,16,70,30,11,41,77,15,91,68,4,74,47,0,47,23,5,25,61,0,64,72,3,76,4,12,19,678,360,1039
SSC41341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,11
SSC41342,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,9,26
SSC41343,4,20,27,0,9,10,5,29,37,11,65,74,28,117,149,29,90,120,81,52,136,66,64,130,90,64,156,101,49,149,92,30,122,74,29,101,150,39,191,98,4,109,68,3,76,26,5,31,30,3,32,87,20,108,9,29,37,1062,730,1789
SSC41344,0,0,0,0,0,0,0,0,0,0,8,8,0,5,5,0,3,3,7,7,10,3,3,6,7,0,10,3,0,3,0,4,4,8,0,8,6,0,12,4,0,4,3,0,3,3,3,6,10,0,10,13,0,13,3,4,9,76,33,109
SSC41345,0,0,0,0,0,0,3,3,6,0,5,5,4,6,12,0,4,7,13,3,11,6,3,8,11,0,15,4,3,11,3,3,3,13,0,13,6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,11,0,11,3,4,7,85,38,119
SSC41346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,20,0,22
SSC41348,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,5,0,10,0,0,0,3,0,3,5,0,5,0,0,0,7,0,7,0,0,0,0,0,0,3,0,3,0,0,0,31,13,40
SSC41349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,17,3,20
SSC41350,3,0,3,0,0,0,0,3,3,0,3,0,4,0,7,0,6,6,3,3,4,0,3,4,8,4,12,4,5,5,0,4,3,8,0,10,12,4,17,10,0,10,3,0,3,13,4,20,56,0,56,21,0,21,3,0,3,149,37,188
SSC41351,4,3,3,0,0,6,0,4,4,3,3,12,6,14,22,5,3,13,14,12,26,14,12,24,22,12,35,13,3,18,13,3,13,14,3,18,26,0,26,11,0,8,9,0,9,4,0,3,5,0,5,16,0,20,3,0,3,179,76,259
SSC41352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8
SSC41353,4,7,14,3,0,9,3,20,21,6,38,49,30,92,123,39,43,84,83,38,121,59,47,105,113,49,165,87,20,106,91,21,112,87,11,98,179,17,197,120,3,120,65,0,72,36,3,36,34,0,34,84,10,92,13,12,26,1143,433,1572
SSC41354,7,0,12,3,7,10,3,8,6,4,6,13,15,11,28,13,17,29,12,24,37,31,28,59,33,29,60,36,28,60,32,23,49,35,13,51,68,16,84,53,3,62,29,4,32,22,3,26,26,4,32,32,8,38,3,3,9,453,236,692
SSC41355,8,6,9,3,0,3,4,4,5,3,0,3,4,14,16,9,9,15,14,8,26,17,19,36,22,10,31,28,5,37,19,6,25,18,6,27,44,14,55,32,3,30,35,0,35,26,8,40,114,0,114,45,3,51,8,3,9,453,120,577
SSC41356,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,13
SSC41357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC41358,0,3,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,3,3,4,6,0,3,5,0,6,8,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,45
SSC41359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,17
SSC41360,5,8,17,5,7,16,4,34,39,7,38,48,25,62,82,25,41,65,54,26,88,47,30,82,68,42,106,73,22,95,46,17,58,53,7,60,98,14,114,45,0,53,32,0,38,13,0,15,26,3,25,53,10,61,11,9,20,694,394,1080
SSC41361,3,10,15,6,7,7,8,11,16,3,20,24,6,43,48,4,26,29,33,17,46,31,20,50,24,22,50,31,16,48,16,9,31,16,4,19,46,9,54,30,0,30,31,0,31,15,3,18,36,0,37,34,0,35,3,4,10,387,225,606
SSC41362,9,12,15,5,5,12,8,15,19,3,28,35,18,50,69,13,22,34,31,21,51,28,30,54,40,36,82,47,27,70,31,21,52,42,13,55,71,19,86,64,3,68,56,0,56,56,15,76,219,4,228,100,12,117,8,3,15,846,343,1187
SSC41363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,13
SSC41364,0,0,0,0,0,0,0,3,5,0,4,4,4,3,9,0,0,0,6,4,10,12,3,18,8,4,10,11,0,14,7,0,9,15,0,15,15,0,15,6,0,6,6,0,6,4,0,4,3,0,3,7,0,13,0,0,0,118,24,139
SSC41365,3,0,3,4,0,4,0,9,9,0,7,7,7,30,35,12,8,22,29,0,28,20,12,28,19,9,27,11,0,13,15,3,16,9,0,9,14,0,14,9,0,9,3,0,3,6,0,6,4,0,4,24,0,25,0,8,9,180,83,261
SSC41366,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,15
SSC41367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7
SSC41368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41369,3,0,7,0,3,3,5,13,15,0,13,16,3,26,28,3,16,15,13,12,26,6,10,20,12,12,23,8,15,21,6,16,20,7,7,10,27,15,37,19,3,25,13,0,15,17,3,18,39,0,39,23,9,30,4,9,6,220,168,385
SSC41370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,3,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,6,25
SSC41371,3,3,9,0,7,8,3,8,11,0,20,22,10,38,50,14,42,50,51,18,72,39,31,69,45,18,71,60,13,78,32,15,49,38,16,49,79,15,90,72,0,73,56,0,56,59,12,67,166,0,166,100,0,102,9,8,17,841,267,1106
SSC41372,0,5,9,3,5,3,0,6,8,3,17,17,16,27,47,13,17,30,38,10,46,42,13,58,41,20,58,48,12,53,34,3,44,36,8,42,81,13,92,59,0,59,40,0,41,13,0,13,18,0,18,88,0,92,13,6,24,603,168,766
SSC41373,0,0,0,0,0,0,0,3,3,0,3,3,0,9,15,3,0,3,3,3,7,11,3,15,11,4,15,4,3,4,7,3,8,4,0,7,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,6,4,6,0,0,0,62,39,104
SSC41374,0,0,0,0,0,0,0,3,3,0,0,0,4,0,4,3,0,3,3,3,8,7,3,11,5,3,10,19,3,19,17,0,14,9,0,9,25,0,25,22,0,19,4,0,4,0,0,0,5,0,5,7,0,7,0,0,0,135,20,153
SSC41375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8
SSC41376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC41377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,17
SSC41378,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11
SSC41379,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,3,3,0,3,3,0,4,0,0,0,3,0,0,3,0,3,3,0,3,0,0,0,0,0,0,5,0,5,3,0,3,0,0,0,32,6,42
SSC41380,0,3,7,8,3,7,3,3,4,0,3,4,11,4,17,3,3,4,5,3,10,7,3,12,18,12,26,14,6,21,12,3,11,12,3,17,32,5,38,35,0,37,29,0,29,30,3,36,79,0,79,43,0,43,0,3,3,348,63,405
SSC41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC41382,11,18,28,12,10,21,15,37,48,12,65,79,58,157,215,71,80,150,193,58,253,150,71,217,178,50,235,176,41,216,127,22,154,105,10,112,222,16,243,97,3,105,69,0,69,40,7,40,44,0,44,199,7,204,19,36,51,1805,684,2489
SSC41383,5,9,9,0,0,0,5,11,14,5,18,24,10,36,46,16,14,29,39,22,56,29,18,38,39,4,45,24,3,27,21,4,28,27,7,38,43,3,44,25,0,25,14,0,14,3,6,9,6,0,6,46,4,46,4,9,18,350,168,521
SSC41384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,6,14
SSC41385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,4,7
SSC41386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41388,5,9,15,3,7,7,6,24,29,9,57,65,20,81,106,15,30,41,73,28,103,56,34,92,68,39,110,50,24,76,51,17,67,47,15,58,77,21,98,44,7,55,23,0,23,10,8,18,18,0,18,38,11,50,13,18,33,635,426,1057
SSC41389,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15
SSC41390,0,0,0,0,0,0,0,6,3,0,4,4,3,8,6,3,3,10,18,3,16,4,7,7,16,4,22,13,3,16,3,0,4,17,0,20,18,5,22,23,0,28,15,0,15,9,0,7,30,0,30,15,0,15,0,3,3,184,41,228
SSC41391,0,3,3,0,3,3,0,0,0,0,3,3,6,11,15,12,0,13,18,3,15,8,6,15,7,6,18,9,0,11,8,0,7,4,0,4,8,0,8,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,3,3,106,47,150
SSC41392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9
SSC41393,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,18
SSC41394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,3,0,5,0,0,0,6,0,6,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,30
SSC41395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,16,3,13
SSC41396,0,3,5,0,7,9,3,22,22,8,27,34,29,37,65,28,20,48,72,23,91,59,34,95,72,42,118,95,18,117,77,19,93,73,15,87,173,6,187,106,0,102,35,3,35,31,0,28,21,0,21,84,7,92,7,9,10,965,299,1259
SSC41397,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,17
SSC41398,0,4,4,0,0,0,0,3,3,0,0,0,5,0,5,3,0,3,9,0,9,10,0,10,12,3,16,16,0,16,13,0,11,14,0,14,23,0,23,20,0,20,10,0,10,9,0,7,16,0,16,13,0,13,3,0,3,171,10,188
SSC41399,0,0,0,0,0,0,0,0,0,6,14,14,4,14,16,4,0,10,14,3,14,3,4,5,8,0,8,6,0,5,3,3,3,5,0,5,3,0,9,7,0,7,3,0,3,0,0,3,0,0,0,10,0,12,0,6,6,67,51,115
SSC41400,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,3,0,3,10,0,10,0,0,0,0,0,0,4,0,4,8,0,8,4,0,4,0,0,0,3,0,3,3,0,3,0,0,0,46,8,50
SSC41401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41402,0,4,4,0,5,5,8,14,22,8,36,46,18,69,87,36,30,67,77,20,99,43,18,57,73,17,86,41,8,48,18,0,20,29,3,35,36,3,41,15,0,15,12,0,12,4,3,5,7,0,7,46,3,46,9,21,27,459,260,721
SSC41403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7
SSC41404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41405,3,0,3,0,0,0,3,3,4,0,5,7,9,14,20,3,3,9,8,0,10,14,8,17,14,4,11,12,3,18,8,0,13,16,0,16,18,0,18,9,0,9,3,0,3,0,0,0,8,0,8,12,0,12,3,0,7,132,48,178
SSC41406,6,11,15,11,11,14,3,18,23,11,41,49,29,153,183,32,65,96,103,33,138,85,61,148,130,49,187,105,33,136,69,25,97,87,22,114,166,16,180,104,0,104,69,3,67,37,10,42,82,0,88,109,4,107,15,23,42,1260,566,1826
SSC41407,4,7,17,4,9,15,15,54,68,11,80,96,41,98,133,42,38,76,105,37,144,70,29,102,89,25,116,67,27,96,37,9,46,37,12,43,89,4,99,42,0,42,20,0,20,5,0,10,17,0,17,80,8,90,18,23,42,804,458,1256
SSC41408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,14,4,15
SSC41409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,3,13
SSC41410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,20
SSC41412,0,3,4,0,0,3,0,0,4,0,3,3,0,7,11,6,3,10,7,3,10,3,0,4,9,0,9,11,3,18,5,0,5,6,0,6,5,0,5,8,0,8,0,0,0,0,0,0,7,0,7,5,0,5,0,0,0,75,28,98
SSC41413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11
SSC41414,4,3,3,0,0,3,0,4,4,4,4,6,10,14,23,4,7,9,16,3,23,8,8,19,13,3,15,13,0,16,11,0,14,7,0,7,3,0,10,5,0,5,0,0,0,0,0,0,0,0,0,12,0,12,3,4,7,124,62,183
SSC41415,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,4,0,3,4,0,0,0,5,0,4,3,0,3,3,0,3,7,0,6,7,0,7,6,0,10,0,0,0,0,0,4,3,0,3,12,0,12,0,0,0,60,17,79
SSC41416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SSC41417,0,0,0,0,0,0,0,0,5,0,0,0,7,0,6,3,0,3,3,3,4,5,3,8,6,0,6,9,0,9,9,0,9,6,0,6,10,0,10,3,0,3,3,0,3,4,0,4,3,0,3,11,0,11,0,0,0,80,13,91
SSC41418,0,8,7,3,4,5,4,14,21,6,22,28,18,61,77,15,34,53,72,27,99,66,38,108,97,26,119,65,30,97,72,15,92,60,13,72,115,12,126,84,3,88,48,0,49,36,5,40,56,0,60,89,6,99,10,7,23,928,332,1255
SSC41419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,3,0,3,0,0,3,5,0,5,0,0,4,0,0,0,3,0,4,0,0,0,4,0,4,0,0,0,3,0,3,4,0,4,0,0,0,32,7,35
SSC41421,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,3,3,0,3,0,3,3,3,0,4,0,0,0,4,0,4,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,30,8,38
SSC41422,3,3,8,0,0,0,0,3,6,3,10,11,0,17,18,3,18,23,19,17,29,10,17,33,18,7,26,14,15,30,19,12,25,9,4,17,42,8,56,28,0,28,16,0,16,23,3,28,69,6,68,42,0,48,0,4,3,326,143,467
SSC41423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10
SSC41424,0,0,0,0,0,0,0,3,0,0,3,3,5,3,13,8,4,12,5,8,10,10,9,18,10,9,17,15,3,21,13,0,18,14,3,22,29,5,37,26,0,26,19,0,19,14,0,14,35,0,35,28,0,23,3,0,3,239,61,293
SSC41425,3,0,3,0,3,3,0,6,6,0,0,0,4,3,4,0,0,0,5,6,11,4,3,6,0,0,3,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,26,56
SSC41426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9
SSC41427,0,0,0,0,0,3,0,4,3,0,0,0,4,5,8,3,3,6,4,0,8,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,26,19,49
SSC41428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,3,3,3,0,3,4,0,5,4,0,8,5,0,5,4,0,4,3,0,3,0,3,4,3,0,3,4,0,4,0,0,0,44,14,55
SSC41429,3,11,11,0,3,4,0,16,18,3,39,38,10,48,62,14,41,50,15,20,37,18,17,36,28,23,49,31,13,48,16,22,36,17,11,22,45,18,62,37,5,43,27,3,32,7,3,14,12,3,13,25,14,43,3,16,23,313,322,638
SSC41430,6,0,6,0,0,0,0,6,6,0,10,10,0,9,6,7,8,13,10,0,14,8,0,9,15,7,24,11,8,10,6,4,14,3,0,3,15,0,20,17,0,17,13,0,13,3,3,6,4,0,4,18,0,20,0,3,6,139,54,193
SSC41431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,4,0,0,0,0,0,0,5,4,9
SSC41432,0,3,3,0,0,0,0,3,4,0,6,6,4,3,6,6,3,6,7,0,10,4,6,12,8,10,11,3,3,11,0,4,4,0,0,0,6,0,6,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,50,40,95
SSC41433,0,3,4,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,0,0,0,8,0,7,3,0,3,0,0,3,0,4,4,3,0,3,4,0,4,3,0,3,7,0,6,11,0,11,4,0,4,0,0,0,43,18,61
SSC41434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,14,0,19
SSC41435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SSC41436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,8,3,0,6,8,0,5,9,0,10,8,0,8,14,0,12,10,0,10,5,0,5,3,0,3,5,0,5,10,0,10,3,0,3,77,9,88
SSC41437,0,0,0,0,0,0,0,0,0,0,3,5,3,7,6,4,0,3,9,0,9,10,0,10,8,0,11,3,0,3,4,0,4,3,0,5,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,3,0,4,62,17,73
SSC41438,0,0,0,0,0,0,0,4,4,0,4,4,3,5,7,7,3,6,8,7,15,8,5,10,3,4,5,4,3,4,4,0,3,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,5,3,0,3,54,29,83
