SSC_CODE_2016,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
SSC40825,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,5,0,0,0,0,18
SSC40826,3,9,8,4,3,5,3,0,0,39,6,9,8,10,10,6,9,6,0,59,8,13,39,20,15,12,10,16,0,138,0,3,0,5,3,3,0,0,0,10,0,0,0,6,7,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,7,50,185,75,73,76,46,25,45,3,572
SSC40827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
SSC40828,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,8,0,4,0,3,0,0,0,0,19,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,9,0,0,4,0,33
SSC40829,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,0,0,5,0,21
SSC40830,0,7,0,4,0,0,0,0,0,13,0,6,0,4,0,0,0,0,0,17,6,0,8,0,7,3,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,107,18,20,17,10,0,4,0,212
SSC40831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40832,3,9,0,10,3,0,0,0,0,25,3,5,6,7,9,3,0,0,0,33,22,3,61,17,17,6,10,4,3,142,0,0,0,0,0,8,0,0,0,8,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,11,43,98,80,53,39,28,10,16,3,352
SSC40833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,19
SSC40834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40835,51,87,33,57,43,21,4,5,0,297,70,96,46,97,86,38,21,26,6,498,144,70,399,162,166,92,79,89,23,1221,9,3,7,10,11,15,3,10,0,75,12,5,4,28,23,15,8,4,0,105,8,19,4,9,0,0,3,5,0,54,14,17,8,19,14,0,0,12,12,88,604,1595,632,560,595,287,178,254,68,4772
SSC40836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC40837,7,10,3,0,7,0,0,5,0,35,7,4,3,3,9,7,3,0,0,34,14,3,39,12,20,3,0,5,4,96,0,4,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,86,263,57,50,69,24,4,20,13,583
SSC40838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC40839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7
SSC40840,3,11,3,7,3,3,3,0,0,31,3,4,0,14,0,9,0,0,0,30,20,11,44,20,10,7,12,10,0,146,3,0,0,0,3,0,0,0,0,8,3,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,4,3,0,3,0,0,0,3,0,23,58,98,60,51,38,25,20,25,4,369
SSC40841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,3,0,19
SSC40842,10,15,6,9,5,0,0,0,0,48,13,5,0,21,8,3,0,0,3,55,20,14,84,24,30,11,14,17,0,215,0,0,0,3,3,3,0,0,0,18,3,3,0,3,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,7,87,130,103,69,61,26,18,28,6,527
SSC40843,17,25,5,23,10,9,0,3,0,90,24,25,14,23,28,12,3,5,0,124,48,24,146,49,32,30,20,35,3,398,3,0,5,3,3,3,0,3,0,23,9,3,5,7,7,3,3,3,0,42,0,0,0,0,0,0,0,3,0,10,9,0,4,8,3,3,0,7,4,29,165,283,185,127,116,86,30,66,15,1059
SSC40844,4,3,3,4,0,0,0,3,0,21,8,11,10,9,5,0,3,0,0,54,26,3,76,21,12,6,14,22,0,191,0,3,4,4,3,0,0,3,0,19,5,0,3,7,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,7,0,18,68,108,96,67,41,25,15,41,3,466
SSC40845,3,10,3,3,4,0,0,0,0,19,0,9,0,3,3,0,0,3,0,18,7,0,12,4,7,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,0,0,0,11,3,0,0,0,0,0,0,0,0,9,5,0,0,0,0,3,0,0,0,5,79,207,20,18,40,24,0,9,3,402
SSC40846,3,8,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,7,4,3,3,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,33,52,7,7,12,7,0,9,0,130
SSC40847,0,4,0,3,0,0,0,0,0,7,4,0,0,4,0,0,0,0,0,12,10,0,8,3,5,3,3,7,0,44,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,20,7,10,7,3,3,13,0,88
SSC40848,6,19,6,9,0,0,0,9,0,55,17,12,9,7,13,3,0,3,0,75,28,12,78,25,23,19,15,16,0,203,0,0,0,0,3,0,0,0,0,4,0,3,0,3,3,3,0,0,0,9,0,10,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,4,0,14,80,260,107,78,86,50,14,38,4,721
SSC40849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC40850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC40851,3,11,0,8,0,0,0,0,0,23,4,0,0,14,3,0,0,0,0,30,21,3,40,14,7,11,14,17,6,128,0,0,0,0,3,0,0,0,0,12,0,3,0,3,0,0,3,7,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,15,46,37,46,44,18,19,22,27,6,253
SSC40852,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,8
SSC40853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,10
SSC40854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,0,0,0,0,0,21
SSC40855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC40856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5
SSC40857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,14
SSC40858,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,0,4,0,21
SSC40859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,15
SSC40860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40862,8,15,0,3,4,0,0,0,0,34,7,0,6,6,3,0,0,0,0,28,21,3,41,18,22,5,8,18,3,132,0,0,0,0,0,3,0,0,0,5,0,3,0,3,7,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,3,0,11,49,93,51,55,39,13,12,21,6,340
SSC40863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40864,3,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,10,10,7,23,3,6,3,3,3,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,32,25,14,14,4,8,5,0,126
SSC40865,3,4,3,4,0,3,0,0,0,17,0,3,0,5,0,0,0,4,0,17,14,4,35,21,9,5,9,8,0,98,0,0,0,0,0,0,3,3,0,9,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,19,29,40,42,23,10,12,22,0,200
SSC40866,16,26,9,8,13,0,0,0,4,86,24,23,21,26,19,5,0,6,0,130,34,29,125,42,28,19,14,23,7,319,0,3,0,5,8,3,0,3,0,24,4,3,6,7,3,6,0,0,3,35,0,0,0,3,3,0,0,3,0,14,0,4,4,3,0,8,0,3,3,27,214,632,207,172,152,96,29,82,21,1602
SSC40867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4
SSC40868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,16
SSC40869,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,13,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,0,8,4,0,0,0,42
SSC40870,8,15,0,13,4,3,0,3,0,55,3,13,0,31,12,3,4,0,0,62,53,15,210,106,51,23,52,73,5,592,3,4,5,12,11,7,3,4,0,51,11,4,0,20,16,3,4,3,0,64,0,0,3,0,0,0,0,0,0,3,4,3,8,9,0,8,4,11,3,53,112,189,226,203,111,48,73,107,16,1077
SSC40871,15,17,3,11,11,3,0,0,0,53,19,8,8,8,5,4,0,0,0,54,20,7,38,11,6,13,3,3,3,101,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8,0,0,0,0,14,0,3,0,0,0,0,0,0,0,11,0,7,0,3,0,3,0,0,0,9,153,391,55,47,77,37,9,12,19,797
SSC40872,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,17
SSC40873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,0,0,0,0,0,15,12,9,0,11,0,0,0,0,0,34
SSC40874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,0,12
SSC40875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC40877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,4,3,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,5,0,0,0,4,3,0,33
SSC40878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,3,6,6,0,0,3,0,37
SSC40879,3,0,0,0,3,0,0,0,0,15,4,3,3,7,0,3,0,0,0,18,12,0,31,23,17,10,7,16,0,111,6,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,3,0,17,32,44,38,38,22,20,10,25,0,231
SSC40880,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10,3,3,3,0,3,3,0,34
SSC40881,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,7,4,3,0,0,0,0,17,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,7,8,11,3,0,4,0,59
SSC40882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,3,0,0,19
SSC40884,12,13,0,6,8,4,0,0,0,48,14,9,4,8,12,3,0,0,0,42,11,10,19,13,6,3,0,10,0,82,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,9,0,3,3,3,3,0,0,0,0,14,96,314,35,59,61,20,3,19,6,619
SSC40885,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,7
SSC40886,9,15,11,17,13,4,5,8,3,95,10,20,26,31,22,8,10,0,0,136,26,20,112,63,56,32,18,26,5,349,0,3,3,0,10,3,0,0,0,18,4,0,3,7,7,3,0,4,3,40,0,3,0,3,3,0,0,0,0,18,0,3,7,0,5,6,7,8,0,42,122,456,202,229,198,89,47,89,23,1450
SSC40887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8
SSC40888,8,14,8,12,5,4,0,0,0,50,12,19,3,27,9,4,5,0,0,82,35,18,146,59,45,19,25,29,0,374,3,3,0,4,4,3,0,3,3,24,0,7,3,9,7,4,0,3,0,33,0,0,3,3,0,0,0,3,0,6,0,4,3,7,0,4,0,0,0,19,90,207,177,129,95,41,34,45,10,825
SSC40889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40890,0,0,0,0,0,0,0,0,0,8,6,0,0,0,3,0,0,0,0,6,7,3,10,3,3,3,9,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,17,12,11,6,9,3,10,9,0,71
SSC40891,11,17,11,14,13,0,0,7,0,82,19,27,23,50,18,10,4,7,0,158,33,20,168,63,73,38,36,46,0,477,0,0,6,4,6,3,3,4,0,27,0,0,5,9,9,7,0,3,3,40,0,3,0,6,3,3,5,7,0,19,3,0,7,3,5,6,0,3,0,24,131,351,248,221,181,102,75,130,10,1454
SSC40892,18,34,21,27,23,6,4,0,0,138,44,43,21,51,48,16,7,8,3,240,68,43,304,125,98,54,46,80,11,828,0,6,4,6,12,13,3,4,0,51,6,3,6,18,16,12,9,6,0,71,0,3,11,0,3,0,0,5,0,23,3,6,6,9,12,3,5,9,5,61,205,496,400,292,289,134,82,137,20,2048
SSC40893,8,28,7,11,25,3,0,3,0,98,32,37,17,55,43,11,0,17,0,206,42,27,274,94,79,52,42,55,16,684,4,3,5,6,9,4,0,9,0,42,4,0,3,10,18,6,3,10,0,49,0,0,3,3,4,0,3,0,0,18,3,7,3,3,5,0,3,3,6,39,155,449,337,245,256,94,64,124,25,1752
SSC40894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40895,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,11,3,3,0,5,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,12,6,9,4,5,4,0,62
SSC40896,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,4,0,4,0,4,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,3,8,0,5,3,0,45
SSC40897,0,5,0,7,4,0,0,0,0,15,13,10,0,13,3,8,0,0,0,37,17,8,51,13,11,7,16,23,0,142,0,0,0,3,0,0,3,3,0,12,5,0,0,4,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,7,0,0,3,5,3,0,3,7,0,15,47,64,58,50,21,22,16,34,4,309
SSC40898,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,4,0,0,0,28
SSC40899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40900,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,6,3,4,5,0,0,0,0,7,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,10,6,7,0,3,5,7,101
