SSC_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SSC41317,9,42,152,166,139,115,16,4,0,638,19,30,31,28,31,44,28,0,0,210,0,0,3,3,12,11,4,0,0,33,0,0,3,4,0,4,0,0,0,15,28,75,184,194,172,175,48,3,0,893,4,12,15,14,7,9,0,0,0,62,14,4,5,3,5,3,0,0,0,31,16,10,25,13,9,14,0,0,0,93,49,85,208,208,186,192,50,3,0,985,51,26,29,48,47,77,183,96,48,605,3,10,11,8,16,7,7,9,10,88,101,122,246,265,248,279,241,109,58,1670,3,28,90,84,101,85,14,0,0,409,40,36,60,98,75,91,24,3,0,429,5,3,8,12,3,9,7,0,0,44,0,0,0,3,3,4,0,0,0,12,45,67,167,193,180,194,44,3,0,897,3,4,10,4,3,3,0,0,0,32,3,4,8,3,9,3,0,0,0,33,6,6,25,5,7,8,0,0,0,61
SSC41318,5,9,28,62,54,27,0,0,0,186,6,9,11,7,7,16,3,0,0,57,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,18,37,76,54,40,4,0,0,253,0,0,3,3,4,0,0,0,0,13,0,0,0,0,0,3,0,0,0,10,3,0,8,5,4,4,0,0,0,24,19,23,44,81,63,49,4,0,0,270,16,3,7,5,3,10,37,19,14,124,0,0,0,6,3,0,5,0,0,18,28,24,53,91,67,58,48,19,15,410,0,9,27,34,37,27,3,0,0,134,3,7,17,27,28,18,7,0,0,109,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,15,45,64,71,39,8,0,0,248,0,3,0,0,3,5,0,0,0,7,0,0,0,0,4,0,0,0,0,7,0,3,0,0,10,3,0,0,0,14
SSC41319,0,3,3,5,12,6,0,0,0,32,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,12,6,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,12,6,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,6,15,10,6,0,0,43,0,0,0,0,3,0,0,0,0,12,5,0,0,3,4,3,0,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,3,7,7,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41320,0,0,4,14,7,8,3,0,0,30,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,9,9,6,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,7,9,6,0,0,42,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,3,0,0,3,0,3,5,10,6,11,14,0,0,54,0,0,0,3,3,6,0,0,0,17,0,0,6,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,12,11,10,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41321,0,0,0,4,10,4,0,0,0,25,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,16,7,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,7,3,0,0,40,0,0,0,0,3,3,5,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,10,7,3,0,53,0,0,0,7,6,0,0,0,0,11,3,0,0,3,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,12,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SSC41322,0,0,9,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,15,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41323,0,4,3,9,9,3,3,0,0,28,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,10,8,8,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,9,10,9,8,0,0,37,3,3,0,0,0,6,5,3,0,20,0,0,0,0,0,0,0,0,0,0,4,5,4,9,15,14,8,3,0,53,0,0,0,3,5,4,0,0,0,15,0,0,0,3,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,3,0,0,28,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC41324,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,11,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41325,20,72,347,432,347,204,16,0,0,1445,62,62,66,45,41,49,19,3,0,347,0,4,6,7,14,10,0,0,0,49,0,3,11,3,0,0,0,0,0,20,80,141,426,487,408,271,37,3,0,1865,6,12,13,7,11,11,3,0,0,75,17,4,3,5,3,5,0,0,0,41,26,16,19,12,17,16,3,0,0,112,109,164,450,502,424,283,44,3,0,1975,94,27,15,20,22,89,131,40,10,454,5,3,12,13,9,14,6,0,3,70,210,194,475,532,457,386,184,43,11,2506,11,48,200,151,209,108,10,0,0,740,106,91,160,267,202,138,19,0,0,989,4,9,37,19,12,13,3,0,0,98,0,6,6,4,3,3,0,0,0,20,125,157,408,443,423,259,27,0,0,1847,7,6,10,3,3,3,0,0,0,30,15,11,9,11,7,6,0,0,0,54,24,14,17,16,12,7,0,0,0,86
SSC41326,0,0,0,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41327,0,0,3,6,3,8,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,8,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,8,7,0,0,18,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,5,3,0,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41328,4,0,4,9,3,3,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,12,9,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,12,9,3,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,5,0,5,12,9,10,3,0,0,45,0,0,0,3,3,0,0,0,0,5,0,0,3,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41330,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41331,0,3,3,15,20,10,9,0,0,48,7,0,3,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,6,11,12,20,12,9,0,0,77,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,8,12,20,12,9,0,0,75,5,0,0,0,0,7,14,10,3,42,0,0,0,0,4,0,0,0,0,9,12,11,13,14,26,13,19,12,3,121,0,0,3,7,8,12,0,0,0,32,6,3,0,7,8,0,0,0,0,31,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,3,5,11,20,10,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SSC41332,0,0,3,0,0,4,0,0,0,5,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,3,4,0,0,3,18,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,8,0,3,0,7,8,0,0,3,28,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41333,4,37,82,67,45,56,4,0,0,294,16,25,12,7,7,9,0,0,0,83,0,3,0,3,0,0,0,0,0,10,0,3,8,3,0,0,0,0,0,9,25,58,107,82,56,63,8,0,0,394,4,10,21,11,10,8,0,0,0,63,7,3,7,3,0,3,0,0,0,28,9,11,31,15,13,7,0,0,0,90,32,76,137,95,67,70,8,0,0,485,42,22,23,30,36,55,61,41,10,321,8,13,11,5,6,15,11,10,12,82,81,107,167,133,112,137,80,51,21,891,3,23,53,25,24,27,0,0,0,165,14,18,44,29,32,19,3,0,0,160,0,7,5,3,3,0,0,0,0,20,0,0,3,0,0,0,0,0,0,3,17,48,107,60,57,49,8,0,0,346,0,13,12,3,4,3,0,0,0,31,15,0,8,4,6,0,0,0,0,32,17,14,21,8,6,3,0,0,0,67
SSC41334,4,27,99,62,52,35,3,0,0,279,11,19,35,21,16,3,0,0,0,104,0,0,3,3,0,0,0,0,0,7,0,3,3,0,3,0,0,0,0,14,17,53,137,83,72,45,8,0,0,410,12,30,27,18,13,6,0,0,0,99,10,7,4,0,0,0,0,0,0,23,14,39,32,23,14,9,0,0,0,124,31,88,171,106,82,45,8,0,0,533,61,24,50,47,56,62,75,29,8,394,7,15,21,22,19,14,5,3,0,102,97,122,237,165,159,119,83,32,8,1030,3,11,36,21,25,24,3,0,0,129,11,20,66,33,28,23,5,0,0,193,0,0,6,3,3,0,0,0,0,16,0,4,0,0,0,0,0,0,0,4,18,42,102,62,60,52,8,0,0,335,6,9,15,4,7,0,0,0,0,44,13,5,6,9,4,0,0,0,0,42,13,13,25,13,15,0,0,0,0,82
SSC41335,0,4,6,5,6,18,3,0,0,50,3,3,0,0,4,9,3,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,3,5,10,12,13,32,5,0,0,77,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,10,12,13,30,5,0,0,78,0,0,0,3,5,7,12,6,0,31,0,0,0,0,6,11,4,0,0,20,5,5,10,10,21,44,26,6,0,134,0,0,3,7,12,3,0,0,0,27,0,0,6,5,10,11,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,10,7,22,19,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41336,0,0,11,6,13,19,3,0,0,54,0,0,3,0,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,7,10,21,5,0,0,71,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,0,3,17,7,17,26,5,0,0,74,8,0,3,8,6,26,31,17,6,108,0,0,0,0,0,3,0,0,5,9,13,4,23,15,27,51,37,17,5,196,0,4,3,5,9,7,0,0,0,27,4,3,8,3,7,12,6,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,4,4,17,6,19,18,6,0,0,77,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
SSC41337,0,0,3,6,3,7,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,7,0,3,0,22,0,0,0,0,3,0,0,0,0,9,0,0,3,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41338,0,10,38,34,37,18,5,0,0,141,6,3,5,19,12,15,0,0,0,52,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,6,17,46,47,48,33,5,0,0,203,7,9,7,5,3,3,0,0,0,36,3,0,0,0,3,0,0,0,0,10,7,9,6,5,8,3,0,0,0,43,17,23,56,60,55,32,5,0,0,245,12,7,15,11,16,35,37,34,4,176,3,0,5,5,11,11,3,8,3,50,33,29,75,79,82,76,46,43,10,467,0,7,9,9,9,6,3,0,0,55,12,12,12,18,32,16,3,0,0,100,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,22,27,24,48,22,4,0,0,157,7,7,5,3,3,0,0,0,0,18,3,4,0,0,0,0,0,0,0,12,5,5,5,3,5,0,0,0,0,33
SSC41339,9,60,157,179,288,166,31,3,0,892,68,59,47,36,36,60,45,8,3,358,4,0,9,3,12,3,3,0,0,31,0,5,5,0,3,7,0,0,0,20,81,131,216,221,338,229,76,8,3,1306,3,8,3,10,9,14,0,0,0,56,12,3,3,0,0,0,0,0,0,25,15,14,10,15,9,17,0,0,0,85,98,141,227,236,348,248,83,8,3,1387,118,24,12,19,26,77,207,155,99,736,3,6,24,11,21,15,20,14,11,126,222,173,261,264,390,339,304,180,111,2244,3,42,115,96,169,91,15,0,0,527,64,81,74,122,150,120,41,4,0,659,9,3,21,10,11,12,4,0,0,70,0,3,4,0,3,4,0,0,0,23,74,131,205,228,328,227,62,4,0,1273,0,9,4,4,5,3,4,0,0,30,8,8,6,6,4,3,0,0,0,39,8,10,13,11,9,6,4,0,0,64
SSC41340,3,26,91,106,102,67,10,0,0,411,23,24,25,13,13,22,14,0,0,129,0,0,4,4,4,3,0,0,0,13,0,0,0,3,0,0,0,0,0,8,29,56,120,126,119,91,21,0,0,560,4,3,6,8,3,6,0,0,0,29,7,4,0,0,0,0,0,0,0,14,12,3,6,8,3,7,0,0,0,42,37,55,125,128,125,97,30,0,0,605,20,10,13,7,14,43,112,73,37,330,0,0,5,3,4,10,12,4,11,47,62,74,147,143,150,153,145,73,46,983,0,15,67,50,68,36,7,0,0,240,24,23,48,73,62,42,15,3,0,292,0,7,5,3,8,7,0,0,0,34,0,0,6,0,0,3,0,0,0,13,24,46,127,124,139,87,25,4,0,575,0,3,3,0,0,4,0,0,0,8,5,3,0,3,0,3,0,0,0,18,5,3,3,3,0,4,0,0,0,22
SSC41341,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,3,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
