SSC_CODE_2016,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
SSC41333,16,3,10,4,0,0,79,18,29,10,14,10,3,0,0,94,0,0,0,0,0,0,0,0,3,12,8,10,3,3,0,0,0,38,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,20,20,9,11,13,20,16,18,135,82,120,67,54,47,38,17,19,446,0,4,3,0,0,0,0,0,11,4,3,4,0,4,0,0,0,18,17,29,15,11,25,9,9,6,120,11,3,3,3,4,7,4,0,34,3,0,0,7,3,0,0,0,14,3,9,10,7,6,3,0,0,50,0,11,7,3,5,3,0,0,28,27,37,22,12,18,3,0,0,116,27,35,24,21,9,8,0,0,129,4,3,0,0,7,0,0,0,12,17,19,10,8,3,0,0,0,53,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,46,33,21,24,20,38,29,30,240,150,195,134,99
SSC41334,13,16,10,0,3,0,96,14,33,18,28,11,0,0,0,110,0,3,0,0,0,0,0,0,6,19,19,5,9,5,0,0,0,58,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,30,28,16,18,21,7,8,0,132,81,162,81,75,52,15,13,4,476,0,0,0,0,0,0,0,0,3,0,6,8,4,0,0,0,0,19,11,42,16,20,9,17,7,0,126,15,12,4,8,7,0,4,0,48,4,9,10,0,0,0,0,0,25,3,12,13,5,3,3,0,0,41,0,13,5,3,3,3,0,0,30,22,58,23,19,12,3,3,0,133,15,44,30,24,13,6,0,0,142,3,3,3,3,0,0,0,0,10,22,28,9,9,11,0,0,0,79,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,58,58,36,44,39,22,18,3,269,155,282,158,143
SSC41335,4,3,0,0,0,0,6,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,15,0,3,4,11,10,9,3,0,45,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,7,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,5,3,0,42,3,10,13,18
SSC41336,3,0,0,0,0,0,10,3,6,3,3,5,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,3,13,13,14,5,15,15,10,0,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,7,3,3,0,24,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,8,0,0,0,6,3,7,0,0,19,0,3,0,3,3,3,0,0,12,0,5,3,0,3,0,0,0,7,3,6,4,3,4,4,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,9,3,0,6,33,16,25,12,21
SSC41337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0
SSC41338,3,5,3,0,0,0,21,6,9,7,13,9,0,0,0,39,0,0,0,0,0,0,0,0,3,6,4,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,4,5,11,16,3,68,29,32,25,41,18,19,20,0,189,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,17,19,15,10,10,8,0,73,0,8,5,5,5,0,3,0,24,0,0,0,0,0,0,0,0,3,0,6,5,5,3,3,0,0,35,0,5,0,3,3,5,0,0,16,7,6,10,9,3,0,0,0,28,6,8,4,19,8,0,0,0,44,0,0,0,0,0,0,0,0,3,6,8,6,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,5,16,20,22,17,23,8,132,50,71,71,77
SSC41339,60,69,45,35,9,4,292,14,34,43,44,49,21,8,0,209,13,14,8,11,0,3,0,0,53,0,19,22,23,11,15,3,3,94,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,3,0,14,13,17,10,21,20,23,25,24,154,102,224,240,298,270,183,102,69,1489,14,18,20,14,17,14,10,3,108,3,7,5,16,10,0,0,0,41,22,31,48,80,67,46,45,23,355,18,30,25,33,26,25,3,4,171,6,11,5,10,5,3,0,3,45,27,82,53,90,81,46,37,13,436,12,27,45,57,83,53,23,10,300,30,90,104,146,101,85,36,20,603,19,49,63,69,78,46,17,3,339,13,28,17,13,11,7,0,0,101,7,23,30,32,15,22,7,3,134,0,0,0,0,0,0,0,0,4,0,7,9,6,0,4,4,0,33,25,39,26,36,40,46,44,43,302,201,434,457,606
SSC41340,41,31,14,20,7,0,130,5,27,18,23,17,8,3,0,104,3,6,6,3,3,0,0,0,26,3,6,3,10,5,5,0,0,35,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,7,8,10,13,18,17,15,22,101,31,137,121,119,106,75,49,28,675,0,18,5,10,6,5,3,0,44,0,4,6,6,7,0,0,0,24,10,24,26,20,28,23,22,17,167,11,7,10,13,4,13,7,0,58,3,11,5,3,3,0,0,0,30,12,49,25,36,28,13,10,8,180,3,27,22,23,24,20,13,4,133,9,35,69,58,43,39,13,3,267,10,37,34,29,25,20,3,0,158,5,11,15,5,3,7,0,0,47,5,12,6,11,4,7,0,0,50,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,15,19,13,22,23,31,26,30,179,79,248,240,231
SSC41341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
SSC41342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4
SSC41343,63,41,25,18,3,4,241,15,49,31,30,21,12,3,0,160,6,13,16,0,0,3,3,0,38,6,28,23,12,10,8,3,0,84,0,4,0,3,0,0,0,3,5,0,7,8,0,0,0,0,0,13,16,13,10,10,16,12,15,22,117,98,302,227,163,136,93,45,39,1103,5,30,21,13,8,10,3,0,98,7,20,22,13,11,0,0,0,65,13,61,65,62,42,28,18,11,299,7,24,17,23,11,8,4,0,92,7,11,9,5,8,0,0,0,37,29,78,39,47,32,25,7,5,260,5,36,30,29,30,23,8,0,155,25,130,102,69,47,20,5,11,419,21,74,42,49,29,20,3,3,245,10,31,27,8,6,3,3,0,89,13,40,30,25,11,8,4,0,135,0,4,0,3,0,0,0,3,8,3,12,8,0,3,0,0,0,33,31,28,20,19,37,23,25,21,206,175,570,436,350
SSC41344,0,3,0,0,0,0,15,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,7,14,4,9,8,3,4,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,6,7,0,3,0,33,0,0,4,0,3,0,0,0,10,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,0,0,0,0,4,3,0,0,10,0,3,0,3,0,0,0,0,15,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,12,29,11,29
SSC41345,0,3,0,0,0,0,11,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,6,12,8,9,7,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,9,3,0,19,0,0,0,0,3,0,0,0,0,3,3,3,4,0,0,0,0,17,0,5,0,3,4,0,0,0,12,0,0,3,0,0,0,0,0,5,0,0,6,3,3,0,0,0,11,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,12,10,18,24,19
SSC41346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41347,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
SSC41348,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,3,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,4,0,3,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,9,9,9
SSC41349,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6
SSC41350,4,10,7,4,3,0,36,3,3,6,3,9,6,0,0,25,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,4,10,11,13,18,27,31,21,12,3,144,0,0,0,3,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,0,4,24,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,6,6,17,17,9,4,68,0,0,0,9,4,3,0,0,15,0,9,11,22,16,7,4,6,68,4,3,11,6,13,10,3,0,45,3,3,0,0,0,0,0,0,7,0,4,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,0,0,3,25,18,24,34,59
SSC41351,6,8,5,4,0,0,22,0,6,4,7,3,0,0,0,21,0,0,0,0,0,0,0,0,3,0,3,6,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,12,6,0,0,31,11,17,24,50,33,21,6,0,157,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,9,15,18,5,7,3,68,5,0,4,3,3,8,4,0,24,0,4,13,11,3,0,0,0,30,0,4,6,5,13,4,3,0,32,0,0,0,7,8,3,0,0,24,0,5,12,8,11,5,0,0,37,0,6,7,8,3,3,0,0,24,0,0,0,0,0,0,0,0,3,0,3,5,5,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,19,19,9,0,0,60,19,28,60,81
SSC41352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
SSC41353,51,52,47,10,8,3,229,14,36,46,28,30,9,8,0,172,5,10,10,5,3,0,0,0,30,8,8,13,19,12,4,0,3,69,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,12,5,7,11,14,13,5,9,83,81,194,212,165,177,103,29,19,969,5,17,13,12,7,5,0,0,62,0,21,8,11,14,4,0,0,57,20,51,69,56,65,62,22,10,354,13,28,25,15,23,25,4,3,132,7,5,14,6,15,5,0,0,49,15,37,44,34,52,26,3,0,216,3,33,32,19,29,44,4,5,169,11,79,81,79,74,29,12,3,360,23,45,62,37,37,24,9,0,237,8,20,15,8,9,3,0,0,58,13,14,15,25,14,4,4,3,97,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,0,0,14,29,10,22,27,23,26,18,14,178,145,364,405,333
SSC41354,30,14,9,0,0,0,112,17,37,12,11,10,3,0,0,90,0,6,6,0,3,0,0,0,16,6,11,3,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,6,11,11,6,3,0,3,0,37,76,185,104,67,38,8,3,0,488,3,15,11,3,3,0,0,0,35,3,21,13,3,0,0,0,0,41,11,45,31,15,21,11,3,0,128,18,15,6,5,0,3,0,0,52,0,9,0,3,0,0,0,0,14,15,48,38,11,10,3,0,0,125,4,25,7,9,11,0,0,0,53,34,77,53,35,14,3,0,0,220,27,58,20,20,14,3,0,0,135,4,7,13,5,3,0,0,0,33,12,20,6,5,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,17,16,21,17,10,7,0,3,0,78,150,357,223,134
SSC41355,30,28,7,9,3,0,94,3,0,19,8,16,14,3,0,68,0,0,7,4,0,5,0,0,11,0,3,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,11,3,0,7,7,5,3,0,0,20,20,42,115,108,69,73,33,9,453,3,4,5,14,8,10,0,0,45,0,3,14,5,4,3,0,0,32,4,0,15,29,10,13,9,0,87,0,0,3,9,12,5,3,0,38,0,0,3,3,3,4,0,0,11,4,21,39,38,26,26,23,8,195,0,3,8,17,10,27,3,0,65,3,20,49,51,27,25,13,0,187,6,5,23,18,23,24,13,3,112,0,3,10,9,0,3,0,0,19,0,12,0,5,8,3,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,0,13,4,3,5,12,6,9,6,3,44,33,73,183,211
SSC41356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5
SSC41357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SSC41358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,0,0,10,9
