SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC40276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC40277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,14,0,5,0,0,0,6,4,45
SSC40278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6
SSC40279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC40280,0,0,0,51,4,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,30,3,19,0,3,0,3,11,93
SSC40281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40282,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC40283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40284,0,0,0,39,5,0,0,3,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,3,35,15,0,46,9,26,3,10,0,7,11,158
SSC40285,0,0,0,125,6,0,0,3,0,3,0,0,0,3,40,56,0,0,0,4,0,0,0,0,0,0,0,7,122,23,5,233,18,74,3,22,3,13,40,547
SSC40286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,9
SSC40289,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,22,6,3,46,3,6,0,6,0,0,5,103
SSC40290,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,9,0,0,0,0,0,18
SSC40291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10
SSC40292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8
SSC40293,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,17,0,0,0,0,0,0,0,0,0,0,3,3,27,3,0,23,3,10,0,6,3,17,16,113
SSC40294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,3,0,6,6,25
SSC40295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9
SSC40296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40297,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,0,5,0,0,0,3,3,39
SSC40298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12
SSC40299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC40300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC40301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,21
SSC40302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,18,0,6,0,0,0,4,5,37
SSC40303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,15
SSC40304,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,16
SSC40305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3
SSC40306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
SSC40308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC40309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,12
SSC40310,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,26,0,7,3,4,0,5,3,56
SSC40311,0,0,0,95,6,0,0,17,0,3,0,3,0,4,39,67,0,0,0,0,0,0,0,0,0,0,0,0,134,42,12,264,16,74,7,24,3,20,37,623
SSC40312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
SSC40313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC40314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,9,0,3,0,3,0,22
SSC40315,0,0,0,6,0,0,0,3,0,3,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,10,3,42,4,22,0,9,3,14,0,133
SSC40316,0,0,0,7,0,0,0,5,0,0,0,0,0,0,11,17,3,0,0,0,0,0,0,0,0,0,0,3,25,7,0,28,3,4,4,6,3,3,11,94
SSC40317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,3,5,13
SSC40318,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7
SSC40319,0,0,0,62,4,0,0,4,0,3,0,3,0,0,26,38,0,0,0,0,0,0,0,0,0,0,0,0,61,17,0,107,7,40,3,9,0,10,26,276
SSC40320,0,0,0,41,3,0,0,4,0,4,0,0,0,0,13,27,0,0,0,0,0,0,0,0,0,0,0,0,50,6,4,62,3,20,0,7,0,7,13,191
SSC40321,0,0,0,100,8,0,0,3,0,5,0,0,0,0,23,43,0,0,0,0,0,0,0,0,0,0,0,3,112,8,3,158,10,63,3,11,0,11,25,408
SSC40322,0,0,0,38,30,4,0,11,0,15,0,0,3,12,62,142,0,0,3,0,0,0,0,0,0,3,0,5,282,56,9,397,41,281,20,76,15,129,71,1377
SSC40323,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,3,0,0,0,3,0,26
SSC40324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,7,0,0,0,0,0,25
SSC40325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,9
SSC40326,0,0,0,13,0,0,0,4,0,0,0,0,0,3,5,18,0,0,0,0,0,0,0,0,0,0,0,3,32,4,3,42,8,24,3,5,0,21,9,151
SSC40327,0,0,0,10,0,0,0,6,0,3,0,0,0,8,14,33,0,0,0,0,0,0,0,0,0,0,3,4,50,19,3,82,7,73,0,36,8,96,21,396
SSC40328,0,0,0,8,0,0,0,3,0,3,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,55,8,17,0,4,4,11,9,140
SSC40329,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,3,8,0,3,3,3,3,56
SSC40330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,13
SSC40331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40332,0,0,0,50,6,4,0,4,0,3,0,0,0,3,24,39,0,0,0,0,0,0,0,0,0,0,0,0,65,13,0,156,7,52,3,18,3,20,24,355
SSC40333,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,48,0,13,0,0,0,0,11,96
SSC40334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC40335,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
SSC40336,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12
SSC40337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40338,0,0,0,3,0,0,0,8,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,19,0,8,0,0,0,4,4,39
SSC40339,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,19,0,4,0,0,0,5,7,49
SSC40340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12
SSC40343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,7
SSC40347,0,0,0,13,0,3,0,3,0,0,0,4,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,27,5,3,45,6,23,0,10,0,9,3,136
SSC40348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,12
SSC40349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,15
SSC40350,0,3,0,3,0,0,0,4,0,6,0,3,7,10,9,41,0,0,0,0,0,0,0,0,0,6,6,15,32,16,0,49,7,110,3,57,18,162,24,471
SSC40351,0,0,0,38,0,0,0,6,0,8,0,0,0,4,14,31,0,0,0,0,0,0,0,0,0,0,0,3,55,15,0,104,16,50,6,17,4,21,14,309
SSC40352,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,13,0,6,0,3,0,0,3,38
SSC40353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
SSC40356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,14
SSC40358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,11
SSC40359,0,0,0,46,12,4,3,10,0,4,0,0,0,3,18,59,0,0,0,0,0,0,0,0,0,0,4,7,110,23,6,158,21,98,3,19,3,31,21,506
SSC40360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40361,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,16,3,0,12,4,13,0,6,3,9,0,77
SSC40362,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
SSC40363,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,25,7,21,0,3,3,5,3,79
SSC40364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,5
SSC40365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40367,0,0,0,21,4,0,0,3,0,3,0,4,0,3,13,35,0,0,0,0,0,0,0,0,0,0,0,3,37,13,0,93,13,45,3,18,3,44,14,291
SSC40368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC40369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,7,3,20
SSC40370,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,7,0,5,0,8,3,50
SSC40371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,13
SSC40372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3
SSC40373,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,13,0,3,0,14,0,55
SSC40374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40375,0,0,0,79,3,0,0,0,0,3,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,51,9,3,76,3,40,3,16,3,6,12,226
SSC40376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC40377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0,0,0,0,0,11
SSC40378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SSC40379,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,15
SSC40380,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,18,5,13,0,3,0,4,4,59
SSC40381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,9,0,0,0,0,0,23
SSC40384,0,0,0,28,5,0,0,6,0,3,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,54,6,35,3,6,3,7,10,153
SSC40385,0,0,0,58,9,0,0,10,0,4,0,0,0,0,24,51,0,0,0,0,0,0,0,0,0,0,0,4,74,23,0,139,10,63,3,24,0,22,24,395
SSC40386,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,3,0,3,0,27
SSC40387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,4,0,0,0,0,0,24
SSC40388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,7,0,3,0,0,0,8,3,31
SSC40391,0,0,0,21,3,0,0,3,3,0,0,0,0,3,19,36,0,0,0,0,0,0,0,0,0,0,0,3,61,17,4,125,22,63,7,20,6,43,22,400
SSC40392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,14
SSC40393,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,12,0,16,0,11,0,24,3,85
SSC40394,0,4,0,0,8,0,0,0,0,5,3,4,0,15,13,48,0,0,0,0,0,0,0,0,0,4,0,4,32,13,3,54,11,90,10,35,7,130,12,406
SSC40395,0,0,0,7,0,3,0,0,0,12,0,4,0,6,18,39,0,0,0,3,0,0,0,0,0,4,3,5,28,8,0,54,3,87,10,28,4,94,23,339
SSC40396,0,3,0,5,0,0,0,3,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,7,7,17,5,0,22,10,34,0,18,6,66,5,179
SSC40397,0,0,0,3,0,0,0,0,0,4,0,3,0,7,5,23,0,0,0,0,0,0,0,0,0,0,7,7,20,12,3,30,0,58,0,32,5,59,6,236
SSC40398,0,0,0,0,6,0,0,7,0,7,0,3,0,7,3,29,0,0,0,0,0,0,0,0,0,3,3,9,24,11,4,38,11,78,0,34,11,95,6,310
SSC40399,0,0,0,0,0,0,0,0,0,3,0,0,0,10,6,16,0,0,0,0,0,0,0,0,0,6,0,6,8,7,0,7,4,38,0,15,5,89,6,186
SSC40400,0,5,0,7,0,0,0,4,0,3,0,0,0,5,6,21,0,0,0,0,0,0,0,0,0,3,3,7,24,9,0,51,3,54,0,34,4,134,13,327
SSC40401,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,10,0,0,0,8,0,3,0,38
SSC40402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11
SSC40403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12
SSC40404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
SSC40405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,7
SSC40406,0,0,0,13,8,3,0,7,0,0,0,0,0,0,16,35,0,0,0,0,0,0,0,0,0,0,0,0,39,25,0,63,8,36,3,36,3,40,16,276
SSC40407,3,0,0,33,5,4,0,3,3,3,0,3,0,7,26,63,0,0,0,0,0,0,0,0,0,4,4,11,98,43,11,132,19,102,9,45,4,82,31,560
SSC40408,0,0,0,68,4,0,0,0,0,4,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,74,3,37,0,5,0,10,4,190
SSC40409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC40410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40411,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,48,3,23,4,9,0,14,3,122
SSC40412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC40413,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,20,0,9,0,5,3,13,0,66
SSC40414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40416,0,0,0,28,5,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0,42,14,3,46,6,25,0,14,0,9,13,158
SSC40417,0,0,0,5,3,0,0,3,0,3,0,0,0,0,13,26,0,0,0,0,0,0,0,0,0,0,0,3,25,6,4,64,5,40,9,10,5,22,13,197
SSC40418,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,0,0,4,19,6,0,49,18,53,5,9,3,22,11,194
SSC40419,0,0,0,46,6,0,0,9,0,8,0,3,0,3,31,64,0,0,0,0,0,0,0,0,0,0,0,3,137,16,6,180,16,91,6,11,3,32,30,542
SSC40420,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,8,0,0,0,4,4,35
SSC40421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC40422,0,0,0,17,0,0,0,0,0,3,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,33,5,14,0,5,0,8,5,104
SSC40423,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,3,14,13,0,36,3,16,0,4,0,0,3,94
SSC40424,0,0,0,25,7,0,0,4,0,0,0,3,0,0,20,44,0,0,0,0,0,0,0,0,0,0,0,0,100,13,3,169,10,75,7,23,5,21,22,452
SSC40425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40427,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,3,0,0,0,0,6,23
SSC40428,0,0,0,21,0,0,0,4,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,37,11,5,77,7,21,3,13,0,25,9,214
SSC40429,0,0,0,17,5,4,0,3,0,0,0,0,0,5,19,49,0,0,0,0,0,0,0,0,0,0,0,0,110,25,3,98,8,98,5,31,9,88,23,496
SSC40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13
